voltage_amp,current_amp,amp_ratio,beta,overall_cosine,drn_flat_cosine,drn_ep_bp_norm_ratio,drn_local_mean_cosine,drn_weight_mean_cosine,drn_bias_mean_cosine,drn_weight_mean_ep_bp_norm_ratio,drn_bias_mean_ep_bp_norm_ratio,drn_weight_min_ep_bp_norm_ratio,drn_weight_max_ep_bp_norm_ratio,drn_bias_min_ep_bp_norm_ratio,drn_bias_max_ep_bp_norm_ratio
2.0,0.5,4.0,0.01,0.7438034382308117,0.20870354200237615,0.2280901483511381,0.6974769053940603,0.25810092689158204,0.9903942243957125,0.23071463180638088,0.2647414292517937,0.04870670251161727,0.5657063843403571,0.01470801560431575,0.9996738075818123
3.0,0.5,6.0,0.01,0.7929565705827964,0.13120867535642988,0.2420950365781957,0.6696847387773143,0.20659174197195365,0.9784134033142213,0.3015172500402294,0.2290337066182917,0.01600947580744427,0.9084897939598466,0.006443473832108289,0.991972819310784
4.0,0.5,8.0,0.01,0.7447910538069138,0.12416032320039413,0.1974103862715454,0.6319738734371453,0.12797791277569623,0.9679711805447778,0.23187787854286518,0.21094893969922002,0.01014357720832912,0.7074769915942575,0.0037046247208321046,0.9816190662695236
