num_iterations,voltage_amp,current_amp,amp_ratio,group,tensor,kind,cosine,relative_error,bp_norm,ep_norm,ep_bp_norm_ratio
8,4.0,1.0,4.0,block_1/drn,b2,bias,0.9945833486969985,0.14702597217392377,0.1834852397441864,0.1634140908718109,0.8906116432016083
8,4.0,2.0,2.0,head,module.2.weight,other,1.001456342701211,0.0,0.3479861617088318,0.3479861617088318,1.0
8,4.0,2.0,2.0,head,module.2.bias,other,0.9999998855579116,0.0,0.1545810103416443,0.1545810103416443,1.0
8,4.0,2.0,2.0,head,module.4.weight,other,0.9999998777258704,0.0,3.246398448944092,3.246398448944092,1.0
8,4.0,2.0,2.0,head,module.4.bias,other,0.9999998991001159,0.0,0.34502550959587097,0.34502550959587097,1.0
8,4.0,2.0,2.0,block_0/ff,base_ff.0.weight,bias,0.9999860627301754,0.9482421463784887,0.8945984840393066,0.04630320891737938,0.05175864898441402
8,4.0,2.0,2.0,block_0/ff,base_ff.0.bias,bias,0.999474576655703,0.9449143760757757,0.1248197853565216,0.006879598833620548,0.055116252715628485
8,4.0,2.0,2.0,block_0/drive,drive_scale,other,0.9999999918051177,0.9489379966778381,0.39098167419433594,0.01996430568397045,0.051061998558140274
8,4.0,2.0,2.0,block_0/drn,W0,weight,0.9292739045360334,0.8960362429772535,4.414959907531738,0.4985450506210327,0.11292176170626952
8,4.0,2.0,2.0,block_0/drn,W1,weight,0.5865032336104379,0.8924124988884211,1.0281943082809448,0.217794269323349,0.21182209196186164
8,4.0,2.0,2.0,block_0/drn,b0,bias,0.9864808217730074,0.9577981052764508,0.17676220834255219,0.007566542364656925,0.0428063353338148
8,4.0,2.0,2.0,block_0/drn,b1,bias,0.99236145194816,0.9016681296063445,0.9451711773872375,0.09373528510332108,0.09917281371448089
8,4.0,2.0,2.0,block_0/drn,b2,bias,0.9877246703928477,0.8003513232514287,4.1327223777771,0.837973415851593,0.20276547497059808
8,4.0,2.0,2.0,block_1/ff,base_ff.0.weight,bias,0.9989558188666146,0.7778815314536531,0.08446484804153442,0.018786434084177017,0.22241718915943645
8,4.0,2.0,2.0,block_1/ff,base_ff.0.bias,bias,0.9995600652164659,0.7751402147287242,0.07245353609323502,0.016301142051815987,0.22498752898463467
8,4.0,2.0,2.0,block_1/drive,drive_scale,other,0.999999999598471,0.7878511250695058,0.24563410878181458,0.05211099237203598,0.21214884459846645
8,4.0,2.0,2.0,block_1/drn,W0,weight,0.7176281593590103,0.6973409079510899,0.7784536480903625,0.5308840274810791,0.6819725603231476
8,4.0,2.0,2.0,block_1/drn,W1,weight,0.9564597819384322,0.292901784514438,2.0935239791870117,2.0527307987213135,0.9805145864717826
8,4.0,2.0,2.0,block_1/drn,b0,bias,0.996687227370179,0.8063084512763272,0.14626304805278778,0.02844686061143875,0.19449109662456918
8,4.0,2.0,2.0,block_1/drn,b1,bias,0.9986891673909045,0.5468933806981112,0.4714198112487793,0.21411703526973724,0.45419609053456317
8,4.0,2.0,2.0,block_1/drn,b2,bias,0.9947386290735556,0.15678118595526064,1.773802638053894,1.553971290588379,0.8760677525507007
16,4.0,0.25,16.0,head,module.2.weight,other,1.0010169479543674,0.0,1.2234801054000854,1.2234801054000854,1.0
16,4.0,0.25,16.0,head,module.2.bias,other,0.9999999793183979,0.0,0.005934217479079962,0.005934217479079962,1.0
16,4.0,0.25,16.0,head,module.4.weight,other,0.9999999768858177,0.0,3.2006824016571045,3.2006824016571045,1.0
16,4.0,0.25,16.0,head,module.4.bias,other,1.0000000460451866,0.0,0.23616327345371246,0.23616327345371246,1.0
16,4.0,0.25,16.0,block_0/ff,base_ff.0.weight,bias,0.5743542040278286,0.9998969155017535,0.19153256714344025,3.435614053159952e-05,0.00017937492847297314
16,4.0,0.25,16.0,block_0/ff,base_ff.0.bias,bias,0.8510916944826276,0.9998924602834994,0.26465773582458496,3.346892481204122e-05,0.00012646116202786687
16,4.0,0.25,16.0,block_0/drive,drive_scale,other,-0.9999999986951081,1.0001988517165081,0.031164027750492096,6.197764378157444e-06,0.0001988755891176351
16,4.0,0.25,16.0,block_0/drn,W0,weight,-0.01252652178619804,1.0000132247681597,3.515496253967285,0.0035750069655478,0.001016928111219961
16,4.0,0.25,16.0,block_0/drn,W1,weight,0.13722779108541824,0.9999863040748603,0.9791996479034424,9.781715925782919e-05,9.989501065208187e-05
16,4.0,0.25,16.0,block_0/drn,b0,bias,0.14130649904822956,0.9999939543130997,1.0056216716766357,4.363005064078607e-05,4.338614796163183e-05
16,4.0,0.25,16.0,block_0/drn,b1,bias,0.5896579322419043,0.9998701555446365,0.6210899353027344,0.0001369038800476119,0.00022042521101373443
16,4.0,0.25,16.0,block_0/drn,b2,bias,0.15270980210391447,0.997434375603347,0.316745400428772,0.0056449417024850845,0.017821700630360027
16,4.0,0.25,16.0,block_1/ff,base_ff.0.weight,bias,0.38571304059983597,0.9934867040054706,0.12669186294078827,0.0021810352336615324,0.017215274785886435
16,4.0,0.25,16.0,block_1/ff,base_ff.0.bias,bias,0.16720646962328434,0.9960670661237843,0.004190430045127869,0.00010645690781529993,0.025404769121268423
16,4.0,0.25,16.0,block_1/drive,drive_scale,other,-0.9999999619584629,1.0280925547742086,0.055257514119148254,0.0015523247420787811,0.028092554774208668
16,4.0,0.25,16.0,block_1/drn,W0,weight,-0.0131200080719281,1.0276600108590601,1.3443492650985718,0.30122295022010803,0.22406599091495874
16,4.0,0.25,16.0,block_1/drn,W1,weight,0.046221333372093616,0.999360707852226,2.455819845199585,0.041450053453445435,0.016878295667521484
16,4.0,0.25,16.0,block_1/drn,b0,bias,0.07212203264272332,0.9977439618351794,0.007100388873368502,0.0003249518049415201,0.045765353241471046
16,4.0,0.25,16.0,block_1/drn,b1,bias,0.28155425141891743,0.9621389610034224,0.0035650276113301516,0.0007520882645621896,0.2109628161565843
16,4.0,0.25,16.0,block_1/drn,b2,bias,0.9440600093847101,0.34692496090588393,0.00680968351662159,0.007163006812334061,1.0518854209377062
16,4.0,0.5,8.0,head,module.2.weight,other,1.0009925084364786,0.0,0.9087499380111694,0.9087499380111694,1.0
16,4.0,0.5,8.0,head,module.2.bias,other,1.0000000188023874,0.0,0.007804946042597294,0.007804946042597294,1.0
16,4.0,0.5,8.0,head,module.4.weight,other,0.999999909819964,0.0,3.270667314529419,3.270667314529419,1.0
16,4.0,0.5,8.0,head,module.4.bias,other,1.0000000047217417,0.0,0.29385799169540405,0.29385799169540405,1.0
16,4.0,0.5,8.0,block_0/ff,base_ff.0.weight,bias,0.9946565753272772,0.9997043319175525,0.42334550619125366,0.00012585236981976777,0.0002972805143298528
16,4.0,0.5,8.0,block_0/ff,base_ff.0.bias,bias,0.9295378782982816,0.9999203258068284,0.27530255913734436,2.3609649360878393e-05,8.575891715230983e-05
16,4.0,0.5,8.0,block_0/drive,drive_scale,other,1.0000000084013931,0.9997415277360622,0.2817976474761963,7.284761522896588e-05,0.0002585103739559053
16,4.0,0.5,8.0,block_0/drn,W0,weight,0.27470071090487924,0.9996767445671558,2.5969302654266357,0.0030621709302067757,0.0011791502340182047
16,4.0,0.5,8.0,block_0/drn,W1,weight,0.6715053793171357,0.9998680216444503,0.7668582201004028,0.00015067752974573523,0.00019648681568022755
16,4.0,0.5,8.0,block_0/drn,b0,bias,0.6706545152469472,0.9999498833728259,0.9276686310768127,6.938852311577648e-05,7.479882448459225e-05
16,4.0,0.5,8.0,block_0/drn,b1,bias,0.8140296119307445,0.9994572012021127,1.1688158512115479,0.0007795948768034577,0.0006669954689572022
16,4.0,0.5,8.0,block_0/drn,b2,bias,0.6007720809725142,0.9939450053578159,1.0883394479751587,0.011028427630662918,0.010133260951977035
