variant,block0_ff_lr,block1_ff_lr,block0_drn_lr,block1_drn_lr,beta,epochs,train_subset,test_subset,checkpoint_dir,seconds,epochs_recorded,train_final,train_best,train_best_epoch,val_final,val_best,val_best_epoch,train_loss_final,val_loss_final,displacement_mean,displacement_block0_mean,displacement_block1_mean,overall_cosine,overall_relative_error,overfit_success
cifar10_wider_b0ff_3e-04_b1ff_3e-04,0.0003,0.0003,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_3e-04_b1ff_3e-04/20260408-130447-nom-cool-2,54.38,100,0.9296875,0.9765625,87,0.25,0.28125,39,0.23223313875496387,3.6053116619586945,0.0038177934216871495,0.005653342924269396,0.0037828976604425174,0.4734891909065695,0.9012146966512524,False
cifar10_wider_b0ff_3e-04_b1ff_1e-03,0.0003,0.001,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_3e-04_b1ff_1e-03/20260408-130541-nom-cool-2,54.7,100,0.9453125,0.9765625,87,0.2734375,0.2890625,42,0.20621413551270962,3.621149867773056,0.0024485350579285985,0.0060073348084936345,0.0023563357595457485,0.46970096693593616,0.9098120389997665,False
cifar10_wider_b0ff_3e-04_b1ff_3e-03,0.0003,0.003,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_3e-04_b1ff_3e-03/20260408-130636-nom-cool-2,54.6,100,0.9453125,0.9921875,87,0.265625,0.28125,39,0.1881956709548831,3.6066212952136993,0.0015498824767176224,0.006060164826580406,0.0014308415760095274,0.4704583252660858,0.9072652129205164,True
cifar10_wider_b0ff_1e-03_b1ff_3e-04,0.001,0.0003,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_1e-03_b1ff_3e-04/20260408-130731-nom-cool-2,54.23,100,0.9453125,0.9921875,87,0.28125,0.296875,69,0.19895510654896498,3.589542508125305,0.002626437143695792,0.00476523841840816,0.0025575362337570107,0.47021854707584265,0.9119542864745357,True
cifar10_wider_b0ff_1e-03_b1ff_1e-03,0.001,0.001,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_1e-03_b1ff_1e-03/20260408-130825-nom-cool-2,53.8,100,0.9453125,0.9921875,87,0.2890625,0.2890625,39,0.19405424874275923,3.5987167060375214,0.0021390540769078963,0.004778574824117579,0.0020538494035750358,0.4702663484968539,0.9120949443197468,True
cifar10_wider_b0ff_1e-03_b1ff_3e-03,0.001,0.003,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_1e-03_b1ff_3e-03/20260408-130919-nom-cool-2,53.47,100,0.9453125,0.9921875,87,0.2734375,0.296875,39,0.17474983725696802,3.5817105770111084,0.0012637149634738927,0.004833893126900099,0.0011400657023996226,0.4699070350755873,0.9099827335762354,True
cifar10_wider_b0ff_3e-03_b1ff_3e-04,0.003,0.0003,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_3e-03_b1ff_3e-04/20260408-131013-nom-cool-2,51.96,100,0.953125,0.9921875,87,0.2890625,0.296875,98,0.17796777095645666,3.5669583678245544,0.0019414802617021816,0.00298204422843375,0.0018852219400964103,0.47402886886558765,0.916849901692036,True
cifar10_wider_b0ff_3e-03_b1ff_1e-03,0.003,0.001,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_3e-03_b1ff_1e-03/20260408-131105-nom-cool-2,50.86,100,0.9453125,0.9921875,87,0.2734375,0.296875,42,0.17174843838438392,3.5680097341537476,0.0015392971286959474,0.002970087627729429,0.0014605336387205157,0.4728433227725923,0.9159252945622952,True
cifar10_wider_b0ff_3e-03_b1ff_3e-03,0.003,0.003,0.0003,0.0003,0.01,100,128,128,/home/filip/digital_drn/cases/cifar10_wider_ff_lr_grid_100epochs/runs/cifar10_wider_b0ff_3e-03_b1ff_3e-03/20260408-131156-nom-cool-2,50.64,100,0.9609375,0.9921875,87,0.28125,0.296875,75,0.16090695466846228,3.542181581258774,0.000977351800860259,0.0029997080295979827,0.0008670555333684783,0.47195652587703324,0.9149090681457837,True
