voltage_amp,current_amp,amp_ratio,beta,overall_cosine,drn_flat_cosine,drn_ep_bp_norm_ratio,drn_local_mean_cosine,drn_weight_mean_cosine,drn_bias_mean_cosine,drn_weight_mean_ep_bp_norm_ratio,drn_bias_mean_ep_bp_norm_ratio,drn_weight_min_ep_bp_norm_ratio,drn_weight_max_ep_bp_norm_ratio,drn_bias_min_ep_bp_norm_ratio,drn_bias_max_ep_bp_norm_ratio
4.0,0.5,8.0,1.2,0.7223139019779761,0.3257720143355166,0.015067010293900682,0.8642428861226295,0.6668639077308905,0.995828871717122,0.009993241058692892,0.18878090811353684,0.0001559064142131268,0.03188436285304923,0.0002338000622471902,0.9610555855737247
4.0,1.0,4.0,1.2,0.49700057904637546,0.45737550723114895,0.067735302710611,0.9923643827313112,0.981799433390198,0.9994076822920533,0.03653357367127545,0.23799467061316423,0.003961694956034927,0.07173299284070493,0.0039061498412376527,1.0
