voltage_amp,current_amp,amp_ratio,beta,overall_cosine,drn_flat_cosine,drn_ep_bp_norm_ratio,drn_local_mean_cosine,drn_weight_mean_cosine,drn_bias_mean_cosine,drn_weight_mean_ep_bp_norm_ratio,drn_bias_mean_ep_bp_norm_ratio,drn_weight_min_ep_bp_norm_ratio,drn_weight_max_ep_bp_norm_ratio,drn_bias_min_ep_bp_norm_ratio,drn_bias_max_ep_bp_norm_ratio
2.0,1.0,2.0,0.01,0.6539441657478545,0.7772743823784788,0.1744540645089416,0.9926291155700928,0.9824778760458568,0.9993966085862502,0.1700219986259563,0.37511502204874875,0.06309018425976178,0.29278068857598816,0.06246896144409357,1.000010039908946
3.0,1.0,3.0,0.01,0.5392994649980993,0.5862646916143696,0.09219253286200613,0.9879817648522605,0.9709460017445841,0.9993389402573781,0.06881432926685133,0.2746925369270838,0.012610488378074117,0.13289671034754555,0.012348449928793045,1.0000015265129982
4.0,1.0,4.0,0.01,0.49693404947526804,0.4554744340433129,0.06795994818594071,0.9820054616295186,0.9561483302529838,0.9992435492138751,0.03766448777810854,0.23799373304985483,0.004081059552672281,0.07559163479757758,0.003908205615583061,0.9999845209400939
