voltage_amp,current_amp,amp_ratio,beta,overall_cosine,drn_flat_cosine,drn_ep_bp_norm_ratio,drn_local_mean_cosine,drn_weight_mean_cosine,drn_bias_mean_cosine,drn_weight_mean_ep_bp_norm_ratio,drn_bias_mean_ep_bp_norm_ratio,drn_weight_min_ep_bp_norm_ratio,drn_weight_max_ep_bp_norm_ratio,drn_bias_min_ep_bp_norm_ratio,drn_bias_max_ep_bp_norm_ratio
4.0,0.9,4.444444444444445,0.8,0.5202530320922953,0.41440431811108214,0.060225560475625814,0.9952018054989967,0.9888944129390338,0.9994067338723052,0.025510789019745787,0.22889894531768448,0.002450755277928306,0.049646946570189227,0.0025627383247204885,1.0000003833249946
4.0,1.1,3.6363636363636362,0.8,0.47734523393706857,0.48813369409067325,0.07781851099999919,0.9853480206430458,0.96418082187321,0.9994594864896031,0.0520042227296695,0.24711699708954882,0.006171652603427006,0.10339997218293859,0.005719430750620513,1.000000439084877
