voltage_amp,current_amp,amp_ratio,beta,overall_cosine,drn_flat_cosine,drn_ep_bp_norm_ratio,drn_local_mean_cosine,drn_weight_mean_cosine,drn_bias_mean_cosine,drn_weight_mean_ep_bp_norm_ratio,drn_bias_mean_ep_bp_norm_ratio,drn_weight_min_ep_bp_norm_ratio,drn_weight_max_ep_bp_norm_ratio,drn_bias_min_ep_bp_norm_ratio,drn_bias_max_ep_bp_norm_ratio
2.0,0.5,4.0,0.01,0.6907064419017738,0.223440656375883,0.06402325283219945,0.759728263804595,0.410375422599499,0.9926301579413256,0.05071109047720172,0.23814965062947602,0.003551822826057599,0.14724036525816725,0.003918764325446606,0.9937708152719086
2.0,0.75,2.6666666666666665,0.01,0.6408997204956794,0.6468925974430698,0.10367427590546693,0.9543474116563218,0.8869366662781629,0.9992879085750944,0.07328525693485939,0.29845342634709565,0.017642318058077557,0.14831823920159717,0.019764131572957755,1.0000438757850365
2.0,2.0,1.0,0.01,0.7682584321992879,0.7685800886161529,2.238645504133902,0.9372827575348801,0.8442766998896319,0.9992867959650454,4.223705257539816,1.0371454869025758,2.148962196188437,7.330847632923093,0.9999934862405898,1.124961164126832
3.0,0.5,6.0,0.01,0.7180263328513956,0.1091393597789504,0.04934945685668161,0.7079831763263496,0.3052742463171723,0.9764557963324677,0.04672999957929141,0.2023881971678196,0.0004913461341480895,0.15752825668052448,0.0007644916270187153,0.9659711046822048
3.0,0.75,4.0,0.01,0.557044201425379,0.4455245544100102,0.05633569812329854,0.9341585686247372,0.8368104088149756,0.9990573418312448,0.0374557849249928,0.23889996007525494,0.003539935197960238,0.09185331111350867,0.003913904870157373,0.9994128034336522
3.0,2.0,1.5,0.01,0.8157123319616516,0.7739383016665523,0.7922029638467253,0.9359221241695966,0.8408565278022105,0.9992991884145207,1.244225481345392,0.5268791593419749,0.42422209656054505,1.9590461651987827,0.1975327199986649,0.9999996655946075
4.0,0.5,8.0,0.01,0.722125533805187,0.13895010499544339,0.03604544174329145,0.7111057122821345,0.3460858042988936,0.954452317604295,0.04827171005817008,0.1894165043669386,0.00018625160603127385,0.17525537307704758,0.00025501104142242915,0.9616044681433391
4.0,0.75,5.333333333333333,0.01,0.5227878703424111,0.3251982492925402,0.04172674955278335,0.8759584654186205,0.6922471801243895,0.9984326556147747,0.028098111321344193,0.2156769349844269,0.0011101455290838736,0.08068055000928925,0.0012373946795213807,0.9992803923415162
4.0,2.0,2.0,0.01,0.7445930407602422,0.6976747189230379,0.47864396436791523,0.9348577830404692,0.8381805326131717,0.9993092833253342,0.5727305943379625,0.3769774361107722,0.13432922786592275,1.0758038838574997,0.0625002588432949,1.0000010304737184
