voltage_amp,current_amp,amp_ratio,group,tensor,kind,cosine,relative_error,bp_norm,ep_norm,ep_bp_norm_ratio
2.0,0.5,4.0,block_1/drive,drive_scale,other,1.0000000261221982,0.8513379313664284,0.021052032709121704,0.0031296387314796448,0.1486620686335716
2.0,0.5,4.0,block_1/drn,W0,weight,0.01909000593947402,1.0079963924225304,1.3170071840286255,0.19391661882400513,0.14724036525816725
2.0,0.5,4.0,block_1/drn,W1,weight,0.6184312182362579,0.9720181871057515,1.8282103538513184,0.0847431942820549,0.046353087380527305
2.0,0.5,4.0,block_1/drn,b0,bias,0.9892499501127326,0.9377643170567509,0.05796430632472038,0.003649306483566761,0.06295782206247881
2.0,0.5,4.0,block_1/drn,b1,bias,0.9972401212364208,0.7136355138682927,0.04352007806301117,0.012511039152741432,0.28747740605214783
2.0,0.5,4.0,block_1/drn,b2,bias,0.9988312334004058,0.04861661030374551,0.06937960535287857,0.06894742697477341,0.9937708152719086
2.0,0.75,2.6666666666666665,head,module.2.weight,other,1.000799760719455,0.0,0.37382856011390686,0.37382856011390686,1.0
2.0,0.75,2.6666666666666665,head,module.2.bias,other,1.0000000965848184,0.0,0.032927256077528,0.032927256077528,1.0
2.0,0.75,2.6666666666666665,head,module.4.weight,other,0.9999998747260521,0.0,2.4319357872009277,2.4319357872009277,1.0
2.0,0.75,2.6666666666666665,head,module.4.bias,other,0.9999999978124603,0.0,0.23036526143550873,0.23036526143550873,1.0
2.0,0.75,2.6666666666666665,block_0/ff,base_ff.0.weight,bias,0.9999737072644065,0.9802023931629187,0.387752503156662,0.007676789071410894,0.019798167668589554
2.0,0.75,2.6666666666666665,block_0/ff,base_ff.0.bias,bias,0.9999986090542036,0.9801750852158886,0.17893797159194946,0.003547430271282792,0.01982491608529217
2.0,0.75,2.6666666666666665,block_0/drive,drive_scale,other,0.9999999655918516,0.9801136032250334,0.40367358922958374,0.008027628064155579,0.019886433688853438
2.0,0.75,2.6666666666666665,block_0/drn,W0,weight,0.9807729863789431,0.9827028515487578,2.4329733848571777,0.04292329028248787,0.017642318058077557
2.0,0.75,2.6666666666666665,block_0/drn,W1,weight,0.9427656399253144,0.9832728818600596,0.5737320780754089,0.01019034069031477,0.017761497186105382
2.0,0.75,2.6666666666666665,block_0/drn,b0,bias,0.9999446731056207,0.9802370489859793,0.34947505593299866,0.006907070986926556,0.019764131572957755
2.0,0.75,2.6666666666666665,block_0/drn,b1,bias,0.9977253382551592,0.9426976946392008,0.7743590474128723,0.0444796197116375,0.05744056308277609
2.0,0.75,2.6666666666666665,block_0/drn,b2,bias,0.9995032284393799,0.8594007118967087,1.5289804935455322,0.21509785950183868,0.1406805779471072
2.0,0.75,2.6666666666666665,block_1/ff,base_ff.0.weight,bias,0.9990884765227249,0.8604007997524461,0.06211981177330017,0.008681073784828186,0.13974726479386104
2.0,0.75,2.6666666666666665,block_1/ff,base_ff.0.bias,bias,0.9994275626069282,0.8598539507067545,0.0274933110922575,0.0038556454237550497,0.14023939898751786
2.0,0.75,2.6666666666666665,block_1/drive,drive_scale,other,1.0000000161310798,0.842242090880426,0.026582740247249603,0.004193637054413557,0.15775789160214412
2.0,0.75,2.6666666666666665,block_1/drn,W0,weight,0.6772931536605704,0.906143292242489,0.7075966000556946,0.1049494817852974,0.14831823920159717
2.0,0.75,2.6666666666666665,block_1/drn,W1,weight,0.9469148851478238,0.8971054591731701,1.5924274921417236,0.1742417812347412,0.10941897329365748
2.0,0.75,2.6666666666666665,block_1/drn,b0,bias,0.9998019615321244,0.8593818021607593,0.08529847860336304,0.011997268535196781,0.14065043986287193
2.0,0.75,2.6666666666666665,block_1/drn,b1,bias,0.9987546259326208,0.5688066944258572,0.09638082981109619,0.04165010526776314,0.4321409698318246
2.0,0.75,2.6666666666666665,block_1/drn,b2,bias,0.9999976241856617,0.0030222635319423936,0.19935783743858337,0.19936658442020416,1.0000438757850365
2.0,2.0,1.0,head,module.2.weight,other,1.0015916050213014,0.0,0.27601704001426697,0.27601704001426697,1.0
2.0,2.0,1.0,head,module.2.bias,other,1.0000001516098287,0.0,0.18594080209732056,0.18594080209732056,1.0
2.0,2.0,1.0,head,module.4.weight,other,0.9999999778500948,0.0,2.344442367553711,2.344442367553711,1.0
2.0,2.0,1.0,head,module.4.bias,other,1.000000039848446,0.0,0.31537315249443054,0.31537315249443054,1.0
2.0,2.0,1.0,block_0/ff,base_ff.0.weight,bias,0.9999999532179817,1.74765503745841e-05,0.6524218916893005,0.6524227857589722,1.0000013703857626
2.0,2.0,1.0,block_0/ff,base_ff.0.bias,bias,1.0000000481596183,9.487625590928571e-05,0.24243712425231934,0.24245411157608032,1.0000700689872204
2.0,2.0,1.0,block_0/drive,drive_scale,other,1.0000000371352704,2.0717969485207583e-05,0.2790645360946655,0.27907031774520874,1.000020717969485
2.0,2.0,1.0,block_0/drn,W0,weight,0.9379678349874798,1.2596524087490084,3.193023681640625,6.861687183380127,2.148962196188437
2.0,2.0,1.0,block_0/drn,W1,weight,0.6687706699911495,6.7034323660240815,0.7699501514434814,5.644387245178223,7.330847632923093
2.0,2.0,1.0,block_0/drn,b0,bias,0.9999998940826546,0.00021484867624040445,0.11095072329044342,0.11095000058412552,0.9999934862405898
2.0,2.0,1.0,block_0/drn,b1,bias,0.9975901643993662,0.12198123502312434,0.636441171169281,0.698759138584137,1.0979163043465028
2.0,2.0,1.0,block_0/drn,b2,bias,1.0000014146689054,0.0002683240248402802,3.2136991024017334,3.2136948108673096,0.9999986646122468
2.0,2.0,1.0,block_1/ff,base_ff.0.weight,bias,0.999999968752014,0.00016408824981698714,0.060829415917396545,0.060829292982816696,0.9999979790274492
2.0,2.0,1.0,block_1/ff,base_ff.0.bias,bias,0.9999999464953994,0.00011128921357835538,0.15824657678604126,0.15825271606445312,1.000038795647505
2.0,2.0,1.0,block_1/drive,drive_scale,other,0.9999999716625149,2.0189918188974186e-05,0.24208027124404907,0.24208515882492065,1.000020189918189
2.0,2.0,1.0,block_1/drn,W0,weight,0.82359927119403,2.0836922296396763,0.5272687673568726,1.4914335012435913,2.8286020215457612
2.0,2.0,1.0,block_1/drn,W1,weight,0.9467690233858685,3.653854776118646,1.3873597383499146,6.362999439239502,4.586409179501972
2.0,2.0,1.0,block_1/drn,b0,bias,0.9999997343716525,0.0004325942574431173,0.12252072989940643,0.12252102047204971,1.0000023716202435
2.0,2.0,1.0,block_1/drn,b1,bias,0.9981281638424025,0.14081443772200392,0.3961659073829651,0.4456712603569031,1.124961164126832
2.0,2.0,1.0,block_1/drn,b2,bias,1.0000014044252916,4.883989297347374e-05,1.793643832206726,1.7936455011367798,1.0000009304690394
3.0,0.5,6.0,head,module.2.weight,other,1.0009865091129322,0.0,0.6951324343681335,0.6951324343681335,1.0
3.0,0.5,6.0,head,module.2.bias,other,1.0000000280769952,0.0,0.01232167985290289,0.01232167985290289,1.0
3.0,0.5,6.0,head,module.4.weight,other,1.0000001142944324,0.0,3.5100317001342773,3.5100317001342773,1.0
3.0,0.5,6.0,head,module.4.bias,other,1.0000000586211806,0.0,0.3515768051147461,0.3515768051147461,1.0
3.0,0.5,6.0,block_0/ff,base_ff.0.weight,bias,0.9946387459589626,0.9992779030861132,0.22103174030780792,0.00016047201643232256,0.0007260134504159894
3.0,0.5,6.0,block_0/ff,base_ff.0.bias,bias,0.9964118827471533,0.9991828897460152,0.13728372752666473,0.00011258288577664644,0.0008200745114149043
3.0,0.5,6.0,block_0/drive,drive_scale,other,1.0000000040113255,0.9992719981626853,0.24447667598724365,0.00017797324107959867,0.000727976361593222
3.0,0.5,6.0,block_0/drn,W0,weight,-0.053244072775385946,1.0001377708963666,2.265281915664673,0.0057258689776062965,0.0025276628652757455
3.0,0.5,6.0,block_0/drn,W1,weight,0.8665693906299372,0.9995743443689924,0.8817701935768127,0.0004332543758209795,0.0004913461341480895
3.0,0.5,6.0,block_0/drn,b0,bias,0.980295549021639,0.9992506013387378,0.42742985486984253,0.00032676654518581927,0.0007644916270187153
3.0,0.5,6.0,block_0/drn,b1,bias,0.99346810803019,0.995163477617938,0.6523391008377075,0.0031761587597429752,0.004868876870425642
3.0,0.5,6.0,block_0/drn,b2,bias,0.9347162209609964,0.973308573270959,0.8598197102546692,0.024601120501756668,0.02861195225970115
3.0,0.5,6.0,block_1/ff,base_ff.0.weight,bias,0.960944867259089,0.9730514756850136,0.10931415855884552,0.0030691076535731554,0.028076030534699738
3.0,0.5,6.0,block_1/ff,base_ff.0.bias,bias,0.7616147182415971,0.9745656874223377,0.0091820964589715,0.0003095931315328926,0.033717041954008244
3.0,0.5,6.0,block_1/drive,drive_scale,other,0.9999999797108318,0.986938342238129,0.033353373408317566,0.00043565075611695647,0.01306166997813526
3.0,0.5,6.0,block_1/drn,W0,weight,-0.031830066422970094,1.0172723614533865,0.9839771389961243,0.15500420331954956,0.15752825668052448
3.0,0.5,6.0,block_1/drn,W1,weight,0.439601733837108,0.9886907355167731,2.001286268234253,0.052779387682676315,0.02637273263721731
3.0,0.5,6.0,block_1/drn,b0,bias,0.9592594967692536,0.9730148039251054,0.04822493717074394,0.0013582881074398756,0.028165679151239877
3.0,0.5,6.0,block_1/drn,b1,bias,0.9947890037640553,0.815242017217043,0.03631591796875,0.006752838846296072,0.18594707841632746
3.0,0.5,6.0,block_1/drn,b2,bias,0.9962063994486717,0.09212040050370116,0.04972663149237633,0.048034489154815674,0.9659711046822048
3.0,0.75,4.0,head,module.2.weight,other,1.0008779421655505,0.0,0.4197436571121216,0.4197436571121216,1.0
3.0,0.75,4.0,head,module.2.bias,other,0.9999999578714831,0.0,0.0261134821921587,0.0261134821921587,1.0
3.0,0.75,4.0,head,module.4.weight,other,0.9999999460983826,0.0,2.5247652530670166,2.5247652530670166,1.0
3.0,0.75,4.0,head,module.4.bias,other,1.000000091958087,0.0,0.24109481275081635,0.24109481275081635,1.0
3.0,0.75,4.0,block_0/ff,base_ff.0.weight,bias,0.9999669478941522,0.996093317608749,0.4921635389328003,0.0019227798329666257,0.00390679048906376
3.0,0.75,4.0,block_0/ff,base_ff.0.bias,bias,0.9999304607524458,0.9960568707886243,0.18360742926597595,0.0007240282138809562,0.0039433492248950345
3.0,0.75,4.0,block_0/drive,drive_scale,other,1.0000000461249539,0.9961244574120798,0.39876461029052734,0.0015454271342605352,0.0038755373330010045
3.0,0.75,4.0,block_0/drn,W0,weight,0.9259594705535618,0.9966726103431404,3.0029914379119873,0.010794438421726227,0.003594561837722627
3.0,0.75,4.0,block_0/drn,W1,weight,0.9428122776990944,0.9966632140876538,0.6743241548538208,0.0023870638106018305,0.003539935197960238
3.0,0.75,4.0,block_0/drn,b0,bias,0.9995974207704039,0.9960877590278832,0.3718661963939667,0.0014554489171132445,0.003913904870157373
3.0,0.75,4.0,block_0/drn,b1,bias,0.9976804161255143,0.9829947470991768,0.8233380317687988,0.014034334570169449,0.01704565321732936
3.0,0.75,4.0,block_0/drn,b2,bias,0.9988828135624426,0.9374683040727515,1.5486035346984863,0.09695197641849518,0.06260606685065571
3.0,0.75,4.0,block_1/ff,base_ff.0.weight,bias,0.9976512201190139,0.9373401448175243,0.05627080053091049,0.0035347789525985718,0.06281728568366214
3.0,0.75,4.0,block_1/ff,base_ff.0.bias,bias,0.9975250845103035,0.9377447742108435,0.024902567267417908,0.001554420217871666,0.062420079069736824
3.0,0.75,4.0,block_1/drive,drive_scale,other,1.0000000304549836,0.944740218505157,0.019499942660331726,0.0010775625705718994,0.055259781494843035
3.0,0.75,4.0,block_1/drn,W0,weight,0.5585276590221002,0.9517519869519372,0.6971992254257202,0.06404005736112595,0.09185331111350867
3.0,0.75,4.0,block_1/drn,W1,weight,0.9199422279851461,0.9534464464320799,1.926997184753418,0.09795954078435898,0.05083533155077964
3.0,0.75,4.0,block_1/drn,b0,bias,0.9994129149314096,0.9375305765260842,0.08395952731370926,0.005248183850198984,0.06250849686884836
3.0,0.75,4.0,block_1/drn,b1,bias,0.9987825899330636,0.7125788931176347,0.09520269185304642,0.027410076931118965,0.28791283521088656
3.0,0.75,4.0,block_1/drn,b2,bias,0.999987895664635,0.005189337262012673,0.1719023436307907,0.1718014031648636,0.9994128034336522
3.0,2.0,1.5,head,module.2.weight,other,1.0016308651766384,0.0,0.3101070821285248,0.3101070821285248,1.0
3.0,2.0,1.5,head,module.2.bias,other,1.00000007673407,0.0,0.17177578806877136,0.17177578806877136,1.0
