voltage_amp,current_amp,amp_ratio,group,tensor,kind,cosine,relative_error,bp_norm,ep_norm,ep_bp_norm_ratio
2.0,1.0,2.0,block_1/drn,W0,weight,0.957180471892431,0.7247293313732137,0.5914690494537354,0.17317071557044983,0.29278068857598816
2.0,1.0,2.0,block_1/drn,W1,weight,0.9934115957975564,0.74682814099185,1.354600191116333,0.34603071212768555,0.255448592431188
2.0,1.0,2.0,block_1/drn,b0,bias,0.9999286113217317,0.7500157899793325,0.04889597371220589,0.012224389240145683,0.2500080949833731
2.0,1.0,2.0,block_1/drn,b1,bias,0.998063455135084,0.4477190540586354,0.07911652326583862,0.04388488456606865,0.554686717193215
2.0,1.0,2.0,block_1/drn,b2,bias,0.9999999354296477,0.0013792071077766363,0.24192343652248383,0.24192586541175842,1.000010039908946
3.0,1.0,3.0,head,module.2.weight,other,1.0007167576451437,0.0,0.2760074734687805,0.2760074734687805,1.0
3.0,1.0,3.0,head,module.2.bias,other,0.9999999098274639,0.0,0.03465147688984871,0.03465147688984871,1.0
3.0,1.0,3.0,head,module.4.weight,other,0.9999998904883572,0.0,1.8825486898422241,1.8825486898422241,1.0
3.0,1.0,3.0,head,module.4.bias,other,0.9999999210884445,0.0,0.15875451266765594,0.15875451266765594,1.0
3.0,1.0,3.0,block_0/ff,base_ff.0.weight,bias,0.9999990975504646,0.9876425228532715,0.45861294865608215,0.005667295306921005,0.012357469023777956
3.0,1.0,3.0,block_0/ff,base_ff.0.bias,bias,0.999990906720503,0.9876495821008273,0.23319347202777863,0.002880063373595476,0.012350531721798778
3.0,1.0,3.0,block_0/drive,drive_scale,other,0.999999980053762,0.9876730556501481,0.2762027978897095,0.0034047341905534267,0.012326935920153029
3.0,1.0,3.0,block_0/drn,W0,weight,0.9917409223073067,0.9874948601102977,2.786634922027588,0.03514082729816437,0.012610488378074117
3.0,1.0,3.0,block_0/drn,W1,weight,0.9831195000493849,0.9867609365869741,0.6768982410430908,0.009117267094552517,0.013469184201901506
3.0,1.0,3.0,block_0/drn,b0,bias,0.9998989063249516,0.9876527030470867,0.17851395905017853,0.0022043706849217415,0.012348449928793045
3.0,1.0,3.0,block_0/drn,b1,bias,0.9983718250490687,0.9603764296312598,0.5373306274414062,0.02132716216146946,0.03969094831430412
3.0,1.0,3.0,block_0/drn,b2,bias,0.9998785250415858,0.888885393698762,1.4552178382873535,0.16171805560588837,0.1111297919466232
3.0,1.0,3.0,block_1/ff,base_ff.0.weight,bias,0.9999169616464131,0.8889984143416321,0.05080031976103783,0.005639443174004555,0.11101196213984901
3.0,1.0,3.0,block_1/ff,base_ff.0.bias,bias,0.9999148881914868,0.8889458270030008,0.037976741790771484,0.00421788077801466,0.11106484071889557
3.0,1.0,3.0,block_1/drive,drive_scale,other,1.0000000240558,0.8876268799083963,0.06511995941400528,0.007317733950912952,0.11237313439324925
3.0,1.0,3.0,block_1/drn,W0,weight,0.9187818292412976,0.8794627244769336,0.5854501128196716,0.07780439406633377,0.13289671034754555
3.0,1.0,3.0,block_1/drn,W1,weight,0.9901417553803471,0.885035880240892,1.5994470119476318,0.18598519265651703,0.11628093413988412
3.0,1.0,3.0,block_1/drn,b0,bias,0.9998289199905203,0.8888960510960884,0.05230212211608887,0.005812071729451418,0.11112496958634004
